CMDLINE C:\Users\garci\anaconda3\envs\ED\python.exe BusquedaInsertBthree2.py
MEM 187.425781 1731279471.7450
MEM 187.425781 1731279471.8457
MEM 187.425781 1731279471.9460
MEM 187.425781 1731279472.0462
MEM 187.425781 1731279472.1465
MEM 187.425781 1731279472.2472
MEM 187.425781 1731279472.3475
MEM 187.425781 1731279472.4481
MEM 187.425781 1731279472.5488
MEM 187.425781 1731279472.6490
MEM 187.425781 1731279472.7494
MEM 187.425781 1731279472.8499
MEM 187.425781 1731279472.9502
MEM 187.425781 1731279473.0505
MEM 187.425781 1731279473.1509
MEM 187.425781 1731279473.2517
MEM 187.425781 1731279473.3524
MEM 187.425781 1731279473.4529
MEM 187.425781 1731279473.5536
MEM 187.425781 1731279473.6537
MEM 187.425781 1731279473.7541
MEM 187.425781 1731279473.8544
MEM 187.425781 1731279473.9551
MEM 187.425781 1731279474.0556
MEM 187.425781 1731279474.1562
MEM 187.425781 1731279474.2567
MEM 187.425781 1731279474.3570
MEM 187.425781 1731279474.4576
MEM 187.425781 1731279474.5579
MEM 187.425781 1731279474.6584
MEM 187.425781 1731279474.7587
MEM 187.425781 1731279474.8592
MEM 187.425781 1731279474.9595
MEM 187.425781 1731279475.0600
MEM 187.425781 1731279475.1605
MEM 187.425781 1731279475.2609
MEM 187.425781 1731279475.3615
MEM 187.425781 1731279475.4618
MEM 187.425781 1731279475.5623
MEM 187.425781 1731279475.6626
MEM 187.425781 1731279475.7628
MEM 187.425781 1731279475.8631
MEM 187.425781 1731279475.9636
MEM 187.425781 1731279476.0641
MEM 187.425781 1731279476.1648
MEM 187.425781 1731279476.2653
MEM 187.425781 1731279476.3657
MEM 187.425781 1731279476.4662
MEM 187.425781 1731279476.5665
MEM 187.425781 1731279476.6669
MEM 187.425781 1731279476.7675
MEM 187.425781 1731279476.8681
MEM 187.425781 1731279476.9686
MEM 187.425781 1731279477.0688
MEM 187.425781 1731279477.1693
MEM 187.425781 1731279477.2698
MEM 187.425781 1731279477.3703
MEM 187.425781 1731279477.4710
MEM 187.425781 1731279477.5714
MEM 187.425781 1731279477.6717
MEM 187.425781 1731279477.7722
MEM 187.425781 1731279477.8729
MEM 187.425781 1731279477.9732
MEM 187.425781 1731279478.0737
MEM 187.425781 1731279478.1744
MEM 187.425781 1731279478.2749
MEM 187.425781 1731279478.3756
MEM 187.425781 1731279478.4762
MEM 187.425781 1731279478.5766
MEM 187.425781 1731279478.6774
MEM 187.425781 1731279478.7778
MEM 187.425781 1731279478.8781
MEM 187.425781 1731279478.9784
MEM 187.425781 1731279479.0786
MEM 187.425781 1731279479.1791
MEM 187.425781 1731279479.2796
MEM 187.425781 1731279479.3801
MEM 187.425781 1731279479.4803
MEM 187.425781 1731279479.5807
MEM 187.425781 1731279479.6813
MEM 187.425781 1731279479.7818
MEM 187.425781 1731279479.8819
MEM 187.425781 1731279479.9821
MEM 187.425781 1731279480.0827
MEM 187.425781 1731279480.1830
MEM 187.425781 1731279480.2837
MEM 187.425781 1731279480.3839
MEM 187.425781 1731279480.4843
MEM 187.425781 1731279480.5848
MEM 187.425781 1731279480.6852
MEM 187.425781 1731279480.7856
MEM 187.425781 1731279480.8861
MEM 187.425781 1731279480.9866
MEM 187.425781 1731279481.0870
MEM 187.425781 1731279481.1874
MEM 187.425781 1731279481.2880
MEM 187.425781 1731279481.3886
MEM 187.425781 1731279481.4892
MEM 187.425781 1731279481.5895
MEM 187.425781 1731279481.6900
MEM 187.425781 1731279481.7904
MEM 187.425781 1731279481.8908
MEM 187.425781 1731279481.9912
MEM 187.425781 1731279482.0918
MEM 187.425781 1731279482.1921
MEM 187.425781 1731279482.2926
MEM 187.425781 1731279482.3929
MEM 187.425781 1731279482.4934
MEM 187.425781 1731279482.5936
MEM 187.425781 1731279482.6941
MEM 187.425781 1731279482.7943
MEM 187.425781 1731279482.8948
MEM 187.425781 1731279482.9954
MEM 187.425781 1731279483.0956
MEM 187.425781 1731279483.1961
MEM 187.425781 1731279483.2964
MEM 187.425781 1731279483.3966
MEM 187.425781 1731279483.4969
MEM 187.425781 1731279483.5973
MEM 187.425781 1731279483.6977
MEM 187.425781 1731279483.7981
MEM 187.425781 1731279483.8984
MEM 187.425781 1731279483.9985
MEM 187.425781 1731279484.0989
MEM 187.425781 1731279484.1995
MEM 187.425781 1731279484.2997
MEM 187.425781 1731279484.4000
MEM 187.425781 1731279484.5001
MEM 187.425781 1731279484.6005
MEM 187.425781 1731279484.7008
MEM 187.425781 1731279484.8014
MEM 187.425781 1731279484.9017
MEM 187.425781 1731279485.0020
MEM 187.425781 1731279485.1025
MEM 187.425781 1731279485.2027
MEM 187.425781 1731279485.3030
MEM 187.425781 1731279485.4035
MEM 187.425781 1731279485.5041
MEM 187.425781 1731279485.6044
MEM 187.425781 1731279485.7045
MEM 187.425781 1731279485.8047
MEM 187.425781 1731279485.9053
MEM 187.425781 1731279486.0057
MEM 187.425781 1731279486.1060
MEM 187.425781 1731279486.2064
MEM 187.425781 1731279486.3069
MEM 187.425781 1731279486.4075
MEM 187.425781 1731279486.5078
MEM 187.425781 1731279486.6084
MEM 187.425781 1731279486.7088
MEM 187.425781 1731279486.8092
MEM 187.425781 1731279486.9094
MEM 187.425781 1731279487.0097
MEM 187.425781 1731279487.1101
MEM 187.425781 1731279487.2103
MEM 187.425781 1731279487.3108
MEM 187.425781 1731279487.4113
MEM 187.425781 1731279487.5115
MEM 187.425781 1731279487.6116
MEM 187.425781 1731279487.7121
MEM 187.425781 1731279487.8126
MEM 187.425781 1731279487.9131
MEM 187.425781 1731279488.0134
MEM 187.425781 1731279488.1136
MEM 187.425781 1731279488.2140
MEM 187.425781 1731279488.3146
MEM 187.425781 1731279488.4148
MEM 187.425781 1731279488.5154
MEM 187.425781 1731279488.6159
MEM 187.425781 1731279488.7168
MEM 187.425781 1731279488.8173
MEM 187.425781 1731279488.9176
MEM 187.425781 1731279489.0178
MEM 187.425781 1731279489.1183
MEM 187.425781 1731279489.2185
MEM 187.425781 1731279489.3189
MEM 187.425781 1731279489.4193
MEM 187.425781 1731279489.5196
MEM 187.425781 1731279489.6201
MEM 187.425781 1731279489.7204
MEM 187.425781 1731279489.8209
MEM 187.425781 1731279489.9212
MEM 187.425781 1731279490.0216
MEM 187.425781 1731279490.1220
MEM 187.425781 1731279490.2222
MEM 187.425781 1731279490.3226
MEM 187.425781 1731279490.4230
MEM 187.425781 1731279490.5232
MEM 187.425781 1731279490.6236
MEM 187.425781 1731279490.7239
MEM 187.425781 1731279490.8243
MEM 187.425781 1731279490.9246
MEM 187.425781 1731279491.0250
MEM 187.425781 1731279491.1254
MEM 187.425781 1731279491.2259
MEM 187.425781 1731279491.3263
MEM 187.425781 1731279491.4266
MEM 187.425781 1731279491.5270
MEM 187.425781 1731279491.6272
MEM 187.425781 1731279491.7278
MEM 187.425781 1731279491.8283
MEM 187.425781 1731279491.9287
MEM 187.425781 1731279492.0292
MEM 187.425781 1731279492.1293
MEM 187.425781 1731279492.2298
MEM 187.425781 1731279492.3300
MEM 187.425781 1731279492.4302
MEM 187.425781 1731279492.5309
MEM 187.425781 1731279492.6314
MEM 187.425781 1731279492.7315
MEM 187.425781 1731279492.8320
MEM 187.425781 1731279492.9323
MEM 187.425781 1731279493.0329
MEM 187.425781 1731279493.1333
MEM 187.425781 1731279493.2335
MEM 187.425781 1731279493.3340
MEM 187.425781 1731279493.4342
MEM 187.425781 1731279493.5347
MEM 187.425781 1731279493.6350
MEM 187.425781 1731279493.7355
MEM 187.425781 1731279493.8360
MEM 187.425781 1731279493.9363
MEM 187.425781 1731279494.0364
MEM 187.425781 1731279494.1368
MEM 187.425781 1731279494.2373
MEM 187.425781 1731279494.3378
MEM 187.425781 1731279494.4380
MEM 187.425781 1731279494.5382
MEM 187.425781 1731279494.6384
MEM 187.425781 1731279494.7388
MEM 187.425781 1731279494.8393
MEM 187.425781 1731279494.9394
MEM 187.425781 1731279495.0396
MEM 187.425781 1731279495.1401
MEM 187.425781 1731279495.2406
MEM 187.425781 1731279495.3409
MEM 187.425781 1731279495.4415
MEM 187.425781 1731279495.5417
MEM 187.425781 1731279495.6419
MEM 187.425781 1731279495.7423
MEM 187.425781 1731279495.8427
MEM 187.425781 1731279495.9431
MEM 187.425781 1731279496.0435
MEM 187.425781 1731279496.1440
MEM 187.425781 1731279496.2443
MEM 187.425781 1731279496.3449
MEM 187.425781 1731279496.4452
MEM 187.425781 1731279496.5454
MEM 187.425781 1731279496.6456
MEM 187.425781 1731279496.7458
MEM 187.425781 1731279496.8461
MEM 187.425781 1731279496.9463
MEM 187.425781 1731279497.0466
MEM 187.425781 1731279497.1471
MEM 187.425781 1731279497.2475
MEM 187.425781 1731279497.3480
MEM 187.425781 1731279497.4482
MEM 187.425781 1731279497.5487
MEM 187.425781 1731279497.6491
MEM 187.425781 1731279497.7496
MEM 187.425781 1731279497.8498
MEM 187.425781 1731279497.9502
MEM 187.425781 1731279498.0503
MEM 187.425781 1731279498.1506
MEM 187.425781 1731279498.2510
MEM 187.425781 1731279498.3513
MEM 187.425781 1731279498.4516
MEM 187.425781 1731279498.5517
MEM 187.425781 1731279498.6520
MEM 187.425781 1731279498.7523
MEM 187.425781 1731279498.8525
MEM 187.425781 1731279498.9530
MEM 187.425781 1731279499.0535
MEM 187.425781 1731279499.1537
MEM 187.425781 1731279499.2539
MEM 187.425781 1731279499.3541
MEM 187.425781 1731279499.4545
MEM 187.425781 1731279499.5551
MEM 187.425781 1731279499.6554
MEM 187.425781 1731279499.7559
MEM 187.425781 1731279499.8561
MEM 187.425781 1731279499.9564
MEM 187.425781 1731279500.0568
MEM 187.425781 1731279500.1574
MEM 187.425781 1731279500.2578
MEM 187.425781 1731279500.3581
MEM 187.425781 1731279500.4585
MEM 187.425781 1731279500.5589
MEM 187.425781 1731279500.6595
MEM 187.425781 1731279500.7599
MEM 187.425781 1731279500.8604
MEM 187.425781 1731279500.9608
MEM 187.425781 1731279501.0612
MEM 187.425781 1731279501.1615
MEM 187.425781 1731279501.2620
MEM 187.425781 1731279501.3623
MEM 187.425781 1731279501.4628
MEM 187.425781 1731279501.5631
MEM 187.425781 1731279501.6633
MEM 187.425781 1731279501.7635
MEM 187.425781 1731279501.8637
MEM 187.425781 1731279501.9641
MEM 187.425781 1731279502.0645
MEM 187.425781 1731279502.1648
MEM 187.425781 1731279502.2652
MEM 187.425781 1731279502.3658
MEM 187.425781 1731279502.4664
MEM 187.425781 1731279502.5668
MEM 187.425781 1731279502.6670
MEM 187.425781 1731279502.7675
MEM 187.425781 1731279502.8676
MEM 187.425781 1731279502.9679
MEM 187.425781 1731279503.0684
MEM 187.425781 1731279503.1685
MEM 187.425781 1731279503.2689
MEM 187.425781 1731279503.3694
MEM 187.425781 1731279503.4700
MEM 187.425781 1731279503.5704
MEM 187.425781 1731279503.6709
MEM 187.425781 1731279503.7712
MEM 187.425781 1731279503.8717
MEM 187.425781 1731279503.9720
MEM 187.425781 1731279504.0725
MEM 187.425781 1731279504.1730
MEM 187.425781 1731279504.2736
MEM 187.425781 1731279504.3741
MEM 187.425781 1731279504.4743
MEM 187.425781 1731279504.5748
MEM 187.425781 1731279504.6750
MEM 187.425781 1731279504.7751
MEM 187.425781 1731279504.8754
MEM 187.425781 1731279504.9756
MEM 187.425781 1731279505.0760
MEM 187.425781 1731279505.1764
MEM 187.425781 1731279505.2766
MEM 187.425781 1731279505.3768
MEM 187.425781 1731279505.4769
MEM 187.425781 1731279505.5773
MEM 187.425781 1731279505.6775
MEM 187.425781 1731279505.7780
MEM 187.425781 1731279505.8782
MEM 187.425781 1731279505.9786
MEM 187.425781 1731279506.0787
MEM 187.425781 1731279506.1792
MEM 187.425781 1731279506.2797
MEM 187.425781 1731279506.3802
MEM 187.425781 1731279506.4808
MEM 187.425781 1731279506.5813
MEM 187.425781 1731279506.6815
MEM 187.425781 1731279506.7820
MEM 187.425781 1731279506.8824
MEM 187.425781 1731279506.9826
MEM 187.425781 1731279507.0830
MEM 187.425781 1731279507.1833
MEM 187.425781 1731279507.2839
MEM 187.425781 1731279507.3842
MEM 187.425781 1731279507.4844
MEM 187.425781 1731279507.5849
MEM 187.425781 1731279507.6855
MEM 187.425781 1731279507.7858
MEM 187.425781 1731279507.8862
MEM 187.425781 1731279507.9864
MEM 187.425781 1731279508.0866
MEM 187.425781 1731279508.1868
MEM 187.425781 1731279508.2870
MEM 187.425781 1731279508.3875
MEM 187.425781 1731279508.4876
MEM 187.425781 1731279508.5880
MEM 187.425781 1731279508.6882
MEM 187.425781 1731279508.7886
MEM 187.425781 1731279508.8891
MEM 187.425781 1731279508.9897
MEM 187.425781 1731279509.0900
MEM 187.425781 1731279509.1904
MEM 187.425781 1731279509.2908
MEM 187.425781 1731279509.3910
MEM 187.425781 1731279509.4914
MEM 187.425781 1731279509.5917
MEM 187.425781 1731279509.6921
MEM 187.425781 1731279509.7922
MEM 187.425781 1731279509.8927
MEM 187.425781 1731279509.9932
MEM 187.425781 1731279510.0936
MEM 187.425781 1731279510.1941
MEM 187.425781 1731279510.2947
MEM 187.425781 1731279510.3950
MEM 187.425781 1731279510.4952
MEM 187.425781 1731279510.5956
MEM 187.425781 1731279510.6961
MEM 187.425781 1731279510.7963
MEM 187.425781 1731279510.8965
MEM 187.425781 1731279510.9970
MEM 187.425781 1731279511.0975
MEM 187.425781 1731279511.1980
MEM 187.425781 1731279511.2982
MEM 187.425781 1731279511.3986
MEM 187.425781 1731279511.4991
MEM 187.425781 1731279511.5996
MEM 187.425781 1731279511.6999
MEM 187.425781 1731279511.8001
MEM 187.425781 1731279511.9004
MEM 187.425781 1731279512.0007
MEM 187.425781 1731279512.1010
MEM 187.425781 1731279512.2012
MEM 187.425781 1731279512.3018
MEM 187.425781 1731279512.4019
MEM 187.425781 1731279512.5021
MEM 187.425781 1731279512.6026
MEM 187.425781 1731279512.7030
MEM 187.425781 1731279512.8034
MEM 187.425781 1731279512.9037
MEM 187.425781 1731279513.0043
MEM 187.425781 1731279513.1047
MEM 187.425781 1731279513.2051
MEM 187.425781 1731279513.3055
MEM 187.425781 1731279513.4055
MEM 187.425781 1731279513.5058
MEM 187.425781 1731279513.6059
MEM 187.425781 1731279513.7064
MEM 187.425781 1731279513.8065
MEM 187.425781 1731279513.9070
MEM 187.425781 1731279514.0076
MEM 187.425781 1731279514.1080
MEM 187.425781 1731279514.2086
MEM 187.425781 1731279514.3091
MEM 187.425781 1731279514.4097
MEM 187.425781 1731279514.5100
MEM 187.425781 1731279514.6103
MEM 187.425781 1731279514.7111
MEM 187.425781 1731279514.8117
MEM 187.425781 1731279514.9120
MEM 187.425781 1731279515.0124
MEM 187.425781 1731279515.1129
MEM 187.425781 1731279515.2131
MEM 187.425781 1731279515.3134
MEM 187.425781 1731279515.4139
MEM 187.425781 1731279515.5141
MEM 187.425781 1731279515.6144
MEM 187.425781 1731279515.7150
MEM 187.425781 1731279515.8151
MEM 187.425781 1731279515.9157
MEM 187.425781 1731279516.0162
MEM 187.425781 1731279516.1167
MEM 187.425781 1731279516.2171
MEM 187.425781 1731279516.3175
MEM 187.425781 1731279516.4177
MEM 187.425781 1731279516.5182
MEM 187.425781 1731279516.6187
MEM 187.425781 1731279516.7192
MEM 187.425781 1731279516.8193
MEM 187.425781 1731279516.9196
MEM 187.425781 1731279517.0202
MEM 187.425781 1731279517.1204
MEM 187.425781 1731279517.2205
MEM 187.425781 1731279517.3210
MEM 187.425781 1731279517.4214
MEM 187.425781 1731279517.5218
MEM 187.425781 1731279517.6224
MEM 187.425781 1731279517.7228
MEM 187.425781 1731279517.8233
MEM 187.425781 1731279517.9237
MEM 187.425781 1731279518.0239
MEM 187.425781 1731279518.1244
MEM 187.425781 1731279518.2248
MEM 187.425781 1731279518.3251
MEM 187.425781 1731279518.4256
MEM 187.425781 1731279518.5258
MEM 187.425781 1731279518.6260
MEM 187.425781 1731279518.7262
MEM 187.425781 1731279518.8264
MEM 187.425781 1731279518.9269
MEM 187.425781 1731279519.0273
MEM 187.425781 1731279519.1276
MEM 187.425781 1731279519.2277
MEM 187.425781 1731279519.3279
MEM 187.425781 1731279519.4282
MEM 187.425781 1731279519.5286
MEM 187.425781 1731279519.6288
MEM 187.425781 1731279519.7291
MEM 187.425781 1731279519.8294
MEM 187.425781 1731279519.9299
MEM 187.425781 1731279520.0301
MEM 187.425781 1731279520.1304
MEM 187.425781 1731279520.2308
MEM 187.425781 1731279520.3311
MEM 187.425781 1731279520.4316
MEM 187.425781 1731279520.5320
MEM 187.425781 1731279520.6321
MEM 187.425781 1731279520.7323
MEM 187.425781 1731279520.8327
MEM 187.425781 1731279520.9332
MEM 187.425781 1731279521.0337
MEM 187.425781 1731279521.1339
MEM 187.425781 1731279521.2341
MEM 187.425781 1731279521.3345
MEM 187.425781 1731279521.4347
MEM 187.425781 1731279521.5352
MEM 187.425781 1731279521.6354
MEM 187.425781 1731279521.7359
MEM 187.425781 1731279521.8364
MEM 187.425781 1731279521.9368
MEM 187.425781 1731279522.0373
MEM 187.425781 1731279522.1376
MEM 187.425781 1731279522.2380
MEM 187.425781 1731279522.3383
MEM 187.425781 1731279522.4389
MEM 187.425781 1731279522.5393
MEM 187.425781 1731279522.6394
MEM 187.425781 1731279522.7397
MEM 187.425781 1731279522.8403
MEM 187.425781 1731279522.9407
MEM 187.425781 1731279523.0411
MEM 187.425781 1731279523.1412
MEM 187.425781 1731279523.2417
MEM 187.425781 1731279523.3420
MEM 187.425781 1731279523.4423
MEM 187.425781 1731279523.5427
MEM 187.425781 1731279523.6431
MEM 187.425781 1731279523.7435
MEM 187.425781 1731279523.8440
MEM 187.425781 1731279523.9443
MEM 187.425781 1731279524.0446
MEM 187.425781 1731279524.1448
MEM 187.425781 1731279524.2454
MEM 187.425781 1731279524.3458
MEM 187.425781 1731279524.4464
MEM 187.425781 1731279524.5467
MEM 187.425781 1731279524.6473
MEM 187.425781 1731279524.7476
MEM 187.425781 1731279524.8481
MEM 187.425781 1731279524.9484
MEM 187.425781 1731279525.0488
MEM 187.425781 1731279525.1491
MEM 187.425781 1731279525.2494
MEM 187.425781 1731279525.3499
MEM 187.425781 1731279525.4503
MEM 187.425781 1731279525.5507
MEM 187.425781 1731279525.6512
MEM 187.425781 1731279525.7515
MEM 187.425781 1731279525.8520
MEM 187.425781 1731279525.9526
MEM 187.425781 1731279526.0530
MEM 187.425781 1731279526.1532
MEM 187.425781 1731279526.2538
MEM 187.425781 1731279526.3539
MEM 187.425781 1731279526.4544
MEM 187.425781 1731279526.5551
MEM 187.425781 1731279526.6554
MEM 187.425781 1731279526.7558
MEM 187.425781 1731279526.8561
MEM 187.425781 1731279526.9564
MEM 187.425781 1731279527.0569
MEM 187.425781 1731279527.1573
MEM 187.425781 1731279527.2575
MEM 187.425781 1731279527.3580
MEM 187.425781 1731279527.4582
MEM 187.425781 1731279527.5587
MEM 187.425781 1731279527.6592
MEM 187.425781 1731279527.7597
MEM 187.425781 1731279527.8602
MEM 187.425781 1731279527.9605
MEM 187.425781 1731279528.0607
MEM 187.425781 1731279528.1610
MEM 187.425781 1731279528.2614
MEM 187.425781 1731279528.3618
MEM 187.425781 1731279528.4621
MEM 187.425781 1731279528.5623
MEM 187.425781 1731279528.6627
MEM 187.425781 1731279528.7631
MEM 187.425781 1731279528.8634
MEM 187.425781 1731279528.9639
MEM 187.425781 1731279529.0642
MEM 187.425781 1731279529.1646
MEM 187.425781 1731279529.2647
MEM 187.425781 1731279529.3651
MEM 187.425781 1731279529.4656
MEM 187.425781 1731279529.5659
MEM 187.425781 1731279529.6664
MEM 187.425781 1731279529.7669
MEM 187.425781 1731279529.8674
MEM 187.425781 1731279529.9678
MEM 187.425781 1731279530.0681
MEM 187.425781 1731279530.1686
MEM 187.425781 1731279530.2693
MEM 187.425781 1731279530.3695
MEM 187.425781 1731279530.4697
MEM 187.425781 1731279530.5703
MEM 187.425781 1731279530.6708
MEM 187.425781 1731279530.7709
MEM 187.425781 1731279530.8712
MEM 187.425781 1731279530.9713
MEM 187.425781 1731279531.0715
MEM 187.425781 1731279531.1719
MEM 187.425781 1731279531.2720
MEM 187.425781 1731279531.3725
MEM 187.425781 1731279531.4730
MEM 187.425781 1731279531.5735
MEM 187.425781 1731279531.6736
MEM 187.425781 1731279531.7739
MEM 187.425781 1731279531.8743
MEM 187.425781 1731279531.9745
MEM 187.425781 1731279532.0748
MEM 187.425781 1731279532.1753
MEM 187.425781 1731279532.2756
MEM 187.425781 1731279532.3758
MEM 187.425781 1731279532.4763
MEM 187.425781 1731279532.5765
MEM 187.425781 1731279532.6770
MEM 187.425781 1731279532.7776
MEM 187.425781 1731279532.8777
MEM 187.425781 1731279532.9779
MEM 187.425781 1731279533.0781
MEM 187.425781 1731279533.1785
MEM 187.425781 1731279533.2787
MEM 187.425781 1731279533.3789
MEM 187.425781 1731279533.4795
MEM 187.425781 1731279533.5800
MEM 187.425781 1731279533.6806
MEM 187.425781 1731279533.7811
MEM 187.425781 1731279533.8812
MEM 187.425781 1731279533.9815
MEM 187.425781 1731279534.0819
MEM 187.425781 1731279534.1826
MEM 187.425781 1731279534.2830
MEM 187.425781 1731279534.3837
MEM 187.425781 1731279534.4839
MEM 187.425781 1731279534.5843
MEM 187.425781 1731279534.6846
MEM 187.425781 1731279534.7847
MEM 187.425781 1731279534.8849
MEM 187.425781 1731279534.9850
MEM 187.425781 1731279535.0855
MEM 187.425781 1731279535.1858
MEM 187.425781 1731279535.2864
MEM 187.425781 1731279535.3867
MEM 187.425781 1731279535.4871
MEM 187.425781 1731279535.5875
MEM 187.425781 1731279535.6877
MEM 187.425781 1731279535.7881
MEM 187.425781 1731279535.8885
MEM 187.425781 1731279535.9889
MEM 187.425781 1731279536.0896
MEM 187.425781 1731279536.1900
MEM 187.425781 1731279536.2901
MEM 187.425781 1731279536.3904
MEM 187.425781 1731279536.4907
MEM 187.425781 1731279536.5912
MEM 187.425781 1731279536.6915
MEM 187.425781 1731279536.7918
MEM 187.425781 1731279536.8920
MEM 187.425781 1731279536.9922
MEM 187.425781 1731279537.0925
MEM 187.425781 1731279537.1929
MEM 187.425781 1731279537.2934
MEM 187.425781 1731279537.3937
MEM 187.425781 1731279537.4938
MEM 187.425781 1731279537.5940
MEM 187.425781 1731279537.6944
MEM 187.425781 1731279537.7950
MEM 187.425781 1731279537.8953
MEM 187.425781 1731279537.9955
MEM 187.425781 1731279538.0960
MEM 187.425781 1731279538.1961
MEM 187.425781 1731279538.2966
MEM 187.425781 1731279538.3972
MEM 187.425781 1731279538.4974
MEM 187.425781 1731279538.5976
MEM 187.425781 1731279538.6980
MEM 187.425781 1731279538.7986
MEM 187.425781 1731279538.8989
MEM 187.425781 1731279538.9991
MEM 187.425781 1731279539.0995
MEM 187.425781 1731279539.1999
MEM 187.425781 1731279539.3004
MEM 187.425781 1731279539.4007
MEM 187.425781 1731279539.5008
MEM 187.425781 1731279539.6010
MEM 187.425781 1731279539.7015
MEM 187.425781 1731279539.8016
MEM 187.425781 1731279539.9021
MEM 187.425781 1731279540.0027
MEM 187.425781 1731279540.1028
MEM 187.425781 1731279540.2031
MEM 187.425781 1731279540.3036
MEM 187.425781 1731279540.4037
MEM 187.425781 1731279540.5042
MEM 187.425781 1731279540.6044
MEM 187.425781 1731279540.7047
MEM 187.425781 1731279540.8051
MEM 187.425781 1731279540.9055
MEM 187.425781 1731279541.0058
MEM 187.425781 1731279541.1065
MEM 187.425781 1731279541.2069
MEM 187.425781 1731279541.3073
MEM 187.425781 1731279541.4079
MEM 187.425781 1731279541.5084
MEM 187.425781 1731279541.6086
MEM 187.425781 1731279541.7088
MEM 187.425781 1731279541.8091
MEM 187.425781 1731279541.9095
MEM 187.425781 1731279542.0100
MEM 187.425781 1731279542.1103
MEM 187.425781 1731279542.2106
MEM 187.425781 1731279542.3109
MEM 187.425781 1731279542.4113
MEM 187.425781 1731279542.5115
MEM 187.425781 1731279542.6118
MEM 187.425781 1731279542.7121
MEM 187.425781 1731279542.8123
MEM 187.425781 1731279542.9126
MEM 187.425781 1731279543.0130
MEM 187.425781 1731279543.1135
MEM 187.425781 1731279543.2139
MEM 187.425781 1731279543.3144
MEM 187.425781 1731279543.4145
MEM 187.425781 1731279543.5147
MEM 187.425781 1731279543.6151
MEM 187.425781 1731279543.7153
MEM 187.425781 1731279543.8158
MEM 187.425781 1731279543.9159
MEM 187.425781 1731279544.0162
MEM 187.425781 1731279544.1167
MEM 187.425781 1731279544.2171
MEM 187.425781 1731279544.3173
MEM 187.425781 1731279544.4175
MEM 187.425781 1731279544.5180
MEM 187.425781 1731279544.6187
MEM 187.425781 1731279544.7192
MEM 187.425781 1731279544.8197
MEM 187.425781 1731279544.9203
MEM 187.425781 1731279545.0208
MEM 187.425781 1731279545.1213
MEM 187.425781 1731279545.2218
MEM 187.425781 1731279545.3221
MEM 187.425781 1731279545.4225
MEM 187.425781 1731279545.5229
MEM 187.425781 1731279545.6232
MEM 187.425781 1731279545.7238
MEM 187.425781 1731279545.8239
MEM 187.425781 1731279545.9244
MEM 187.425781 1731279546.0247
MEM 187.425781 1731279546.1249
MEM 187.425781 1731279546.2254
MEM 187.425781 1731279546.3255
MEM 187.425781 1731279546.4261
MEM 187.425781 1731279546.5266
MEM 187.425781 1731279546.6270
MEM 187.425781 1731279546.7273
MEM 187.425781 1731279546.8277
MEM 187.425781 1731279546.9281
MEM 187.425781 1731279547.0286
MEM 187.425781 1731279547.1290
MEM 187.425781 1731279547.2294
MEM 187.425781 1731279547.3297
MEM 187.425781 1731279547.4301
MEM 187.425781 1731279547.5304
MEM 187.425781 1731279547.6307
MEM 187.425781 1731279547.7312
MEM 187.425781 1731279547.8317
MEM 187.425781 1731279547.9321
MEM 187.425781 1731279548.0322
MEM 187.425781 1731279548.1325
MEM 187.425781 1731279548.2328
MEM 187.425781 1731279548.3332
MEM 187.425781 1731279548.4337
MEM 187.425781 1731279548.5339
MEM 187.425781 1731279548.6344
MEM 187.425781 1731279548.7347
MEM 187.425781 1731279548.8349
MEM 187.425781 1731279548.9354
MEM 187.425781 1731279549.0357
MEM 187.425781 1731279549.1362
MEM 187.425781 1731279549.2364
MEM 187.425781 1731279549.3369
MEM 187.425781 1731279549.4373
MEM 187.425781 1731279549.5377
MEM 187.425781 1731279549.6380
MEM 187.425781 1731279549.7382
MEM 187.425781 1731279549.8387
MEM 187.425781 1731279549.9388
MEM 187.425781 1731279550.0392
MEM 187.425781 1731279550.1398
MEM 187.425781 1731279550.2401
MEM 187.425781 1731279550.3403
MEM 187.425781 1731279550.4408
MEM 187.425781 1731279550.5412
MEM 187.425781 1731279550.6415
MEM 187.425781 1731279550.7420
MEM 187.425781 1731279550.8425
MEM 187.425781 1731279550.9430
MEM 187.425781 1731279551.0433
MEM 187.425781 1731279551.1435
MEM 187.425781 1731279551.2438
MEM 187.425781 1731279551.3444
MEM 187.425781 1731279551.4447
MEM 187.425781 1731279551.5450
MEM 187.425781 1731279551.6454
MEM 187.425781 1731279551.7459
MEM 187.425781 1731279551.8464
MEM 187.425781 1731279551.9470
MEM 187.425781 1731279552.0476
MEM 187.425781 1731279552.1477
MEM 187.425781 1731279552.2478
MEM 187.425781 1731279552.3484
MEM 187.425781 1731279552.4485
MEM 187.425781 1731279552.5490
MEM 187.425781 1731279552.6493
MEM 187.425781 1731279552.7497
MEM 187.425781 1731279552.8501
MEM 187.425781 1731279552.9507
MEM 187.425781 1731279553.0511
MEM 187.425781 1731279553.1514
MEM 187.425781 1731279553.2516
MEM 187.425781 1731279553.3520
MEM 187.425781 1731279553.4521
MEM 187.425781 1731279553.5522
MEM 187.425781 1731279553.6528
MEM 187.425781 1731279553.7530
MEM 187.425781 1731279553.8532
MEM 187.425781 1731279553.9536
